year,make_numeric,condition,odometer,color_numeric,states_numeric,mmr,sellingprice
2012,7,41.0,54841.0,8.0,2,18600.0,19700.0
2012,7,44.0,34269.0,4.0,3,15850.0,15600.0
2012,7,42.0,53587.0,2.0,20,32500.0,33000.0
2012,7,39.0,10371.0,13.0,3,10700.0,11000.0
2012,7,29.0,74988.0,1.0,2,8650.0,8600.0
2012,7,44.0,83029.0,5.0,2,8275.0,9500.0
2012,7,44.0,53145.0,4.0,3,10550.0,10800.0
2012,0,25.0,51539.0,3.0,3,16800.0,15200.0
2012,32,29.0,48365.0,2.0,11,20900.0,20000.0
2012,8,36.0,36396.0,4.0,3,14150.0,13900.0
2012,14,33.0,59807.0,4.0,18,20200.0,20200.0
2012,1,36.0,57948.0,1.0,1,8325.0,8100.0
2012,12,35.0,45635.0,3.0,2,16950.0,16700.0
2012,20,19.0,37101.0,3.0,20,16500.0,14800.0
2012,4,31.0,23508.0,2.0,1,12400.0,9500.0
2012,4,28.0,35827.0,3.0,23,11600.0,9900.0
2012,4,34.0,45816.0,3.0,3,11000.0,12200.0
2012,4,29.0,37312.0,2.0,3,16650.0,14200.0
2012,4,35.0,50617.0,1.0,3,15650.0,16800.0
2012,4,35.0,66309.0,3.0,3,14450.0,16700.0
2012,4,49.0,40001.0,1.0,3,15950.0,17400.0
2012,4,48.0,35265.0,5.0,3,16400.0,18600.0
2012,4,46.0,16695.0,6.0,3,15650.0,15800.0
2012,4,45.0,37634.0,2.0,3,14100.0,13600.0
2012,4,43.0,28730.0,3.0,3,14750.0,15800.0
2012,4,37.0,54792.0,5.0,3,12950.0,12100.0
2012,4,25.0,35741.0,3.0,3,14300.0,13700.0
2015,4,48.0,13784.0,3.0,20,23200.0,24300.0
2012,4,35.0,71079.0,10.0,15,8075.0,8000.0
2012,24,41.0,65500.0,4.0,3,15100.0,15800.0
2012,33,39.0,64646.0,7.0,14,27000.0,26200.0
2012,23,31.0,12587.0,5.0,9,14200.0,13900.0
2012,23,43.0,22525.0,6.0,15,13150.0,13800.0
2012,23,38.0,91935.0,2.0,2,12100.0,11000.0
2012,23,38.0,53012.0,11.0,9,9450.0,10000.0
2012,22,24.0,30804.0,4.0,3,8975.0,8700.0
2012,22,26.0,29216.0,4.0,3,12950.0,11200.0
2011,2,27.0,50930.0,1.0,2,20600.0,20500.0
2011,2,4.0,45227.0,3.0,1,20900.0,17000.0
2011,5,38.0,108272.0,1.0,2,27000.0,21500.0
2011,5,4.0,69449.0,3.0,21,11250.0,12500.0
2011,28,38.0,78902.0,5.0,3,8850.0,9200.0
2011,30,34.0,98119.0,5.0,2,9550.0,9300.0
2011,27,35.0,84556.0,1.0,1,12250.0,11500.0
2011,7,33.0,78895.0,1.0,2,16250.0,15000.0
2011,7,4.0,42451.0,6.0,2,9750.0,10500.0
2011,7,33.0,100059.0,1.0,2,15650.0,14250.0
2011,7,27.0,81283.0,1.0,1,11950.0,17400.0
2011,32,43.0,83540.0,1.0,11,20400.0,21100.0
2011,0,46.0,22737.0,4.0,14,12500.0,14200.0
2011,14,35.0,73446.0,5.0,1,16500.0,15000.0
2011,1,29.0,60054.0,3.0,3,6000.0,5600.0
2011,27,35.0,65727.0,3.0,2,7475.0,8100.0
2011,4,35.0,52035.0,5.0,15,9175.0,10600.0
2011,23,26.0,63501.0,1.0,18,12500.0,12500.0
2011,33,36.0,72618.0,5.0,29,19300.0,20900.0
2011,23,45.0,51488.0,5.0,9,26300.0,27500.0
2015,23,48.0,9583.0,5.0,9,14300.0,13500.0
2015,3,47.0,10058.0,11.0,5,23100.0,24000.0
2010,5,41.0,30436.0,4.0,14,22700.0,21700.0
2010,5,22.0,63835.0,4.0,13,4775.0,5200.0
2010,5,37.0,74392.0,8.0,14,11800.0,11800.0
2010,28,41.0,67882.0,5.0,19,7000.0,8400.0
2010,5,34.0,66410.0,1.0,16,5525.0,7300.0
2010,7,39.0,69435.0,5.0,1,10350.0,11000.0
2010,27,35.0,107152.0,3.0,14,14750.0,12300.0
2010,27,34.0,85676.0,4.0,1,18250.0,15500.0
2010,0,44.0,44744.0,3.0,14,20700.0,20700.0
2010,7,41.0,52257.0,1.0,16,9575.0,10500.0
2010,0,49.0,100180.0,5.0,1,13700.0,13200.0
2010,19,3.0,87950.0,7.0,9,26800.0,27800.0
2010,17,25.0,77742.0,3.0,1,7250.0,7300.0
2010,16,28.0,58354.0,1.0,8,21800.0,23750.0
2010,23,2.0,70561.0,5.0,1,8075.0,7200.0
2009,2,39.0,35615.0,3.0,3,16350.0,16800.0
2009,2,33.0,95660.0,4.0,1,23100.0,23500.0
2009,9,19.0,82238.0,4.0,1,14000.0,12250.0
2009,5,3.0,40297.0,4.0,9,28100.0,28000.0
2009,28,24.0,82626.0,3.0,19,6100.0,6100.0
2009,5,35.0,91081.0,10.0,17,13450.0,11800.0
2009,7,36.0,90438.0,10.0,2,11650.0,9500.0
2009,7,28.0,71636.0,1.0,29,22400.0,24800.0
2009,32,41.0,110236.0,4.0,9,11300.0,13000.0
2009,1,5.0,81188.0,11.0,29,5425.0,5000.0
2009,8,39.0,86378.0,5.0,2,9225.0,9800.0
2009,17,17.0,126585.0,5.0,2,3950.0,3400.0
2009,15,39.0,70661.0,3.0,2,15050.0,14750.0
2009,36,33.0,47500.0,5.0,9,7925.0,6600.0
2008,2,34.0,51772.0,13.0,15,11600.0,12100.0
2008,2,41.0,63252.0,2.0,18,12000.0,13300.0
2008,5,19.0,89856.0,6.0,1,13850.0,15000.0
2008,5,35.0,135782.0,3.0,17,12250.0,14900.0
2008,30,34.0,81075.0,3.0,15,3250.0,3300.0
2008,7,17.0,186922.0,1.0,2,5325.0,4000.0
2008,7,32.0,171564.0,2.0,17,15050.0,18900.0
2008,7,22.0,125594.0,2.0,19,6900.0,8100.0
2014,2,43.0,18819.0,1.0,9,51400.0,49800.0
2008,0,28.0,127622.0,2.0,2,13500.0,12000.0
2008,0,34.0,88683.0,1.0,2,19300.0,19400.0
2008,14,35.0,113035.0,6.0,29,5375.0,6600.0
2008,14,19.0,131047.0,5.0,13,3925.0,3100.0
2008,39,19.0,79986.0,6.0,2,5575.0,3400.0
2008,4,19.0,68690.0,5.0,16,10550.0,5000.0
2008,36,25.0,106511.0,3.0,9,7275.0,7500.0
2008,23,48.0,64154.0,5.0,3,18050.0,19300.0
2007,6,36.0,104909.0,4.0,29,12800.0,12800.0
2008,23,33.0,85852.0,4.0,3,4625.0,5700.0
2007,5,19.0,123103.0,4.0,2,14250.0,11600.0
2007,5,43.0,135738.0,6.0,2,12000.0,16000.0
2007,30,27.0,68681.0,4.0,9,7350.0,8400.0
2007,27,25.0,147644.0,3.0,1,2875.0,2100.0
2007,28,24.0,125146.0,1.0,2,4275.0,3400.0
2007,7,27.0,57315.0,1.0,23,14650.0,13700.0
2007,7,35.0,97876.0,4.0,2,9975.0,10200.0
2014,5,48.0,20520.0,4.0,14,29900.0,28400.0
2007,8,2.0,100924.0,13.0,2,6775.0,3800.0
2007,0,21.0,83850.0,3.0,2,10450.0,7500.0
2007,12,34.0,58212.0,5.0,1,15450.0,16750.0
2007,14,35.0,113085.0,8.0,2,6300.0,8200.0
2007,1,25.0,62186.0,3.0,2,5525.0,5000.0
2007,4,24.0,156109.0,3.0,25,4075.0,3000.0
2007,27,3.0,118785.0,3.0,1,6150.0,3250.0
2007,44,35.0,117547.0,8.0,3,4225.0,2750.0
2007,23,38.0,109177.0,5.0,12,6475.0,8100.0
2007,23,32.0,124169.0,5.0,1,4550.0,6800.0
2006,2,26.0,111037.0,6.0,12,7450.0,7100.0
2006,10,27.0,108976.0,8.0,3,5175.0,3900.0
2006,5,2.0,999999.0,4.0,1,2075.0,4200.0
2006,28,27.0,140390.0,7.0,2,5950.0,5200.0
2006,30,19.0,102695.0,5.0,23,7225.0,6300.0
2006,28,19.0,108794.0,5.0,13,8325.0,600.0
2014,5,42.0,7912.0,12.0,9,52900.0,54000.0
2006,14,19.0,180564.0,4.0,9,3225.0,3000.0
2006,14,33.0,143858.0,6.0,1,4275.0,4300.0
2006,12,27.0,89379.0,5.0,1,10700.0,14300.0
2006,4,29.0,100312.0,1.0,1,3550.0,3700.0
2006,36,39.0,54482.0,1.0,14,6375.0,7000.0
2006,4,25.0,128873.0,6.0,9,5925.0,4900.0
2006,22,39.0,129752.0,5.0,18,3050.0,3700.0
2005,2,19.0,119029.0,13.0,9,5250.0,3800.0
2005,27,25.0,124894.0,5.0,25,3050.0,2650.0
2005,7,34.0,125298.0,4.0,17,3825.0,4500.0
2005,28,2.0,146834.0,1.0,1,3375.0,2100.0
2005,27,1.0,117236.0,3.0,20,1125.0,225.0
2005,32,2.0,101869.0,6.0,25,5225.0,4000.0
2005,1,33.0,73370.0,5.0,2,3425.0,3900.0
2005,13,19.0,94407.0,6.0,9,8275.0,5500.0
2005,4,19.0,155988.0,11.0,1,2225.0,2500.0
2005,37,34.0,180705.0,3.0,25,1475.0,1100.0
2005,36,3.0,157450.0,3.0,25,2275.0,1950.0
2004,5,21.0,134437.0,10.0,2,7725.0,6100.0
2004,28,29.0,91246.0,13.0,15,5100.0,5700.0
2004,30,26.0,56687.0,9.0,9,1950.0,1600.0
2004,7,1.0,190262.0,1.0,2,3550.0,1100.0
2004,7,36.0,120437.0,3.0,14,9800.0,6000.0
2004,32,27.0,70713.0,2.0,25,5075.0,6100.0
2004,18,37.0,115665.0,13.0,11,3150.0,3700.0
2004,20,29.0,187200.0,3.0,15,2325.0,4600.0
2004,36,21.0,147382.0,5.0,21,2475.0,1100.0
2003,5,22.0,122685.0,1.0,1,2075.0,2000.0
2003,28,19.0,147774.0,11.0,1,4575.0,2600.0
2003,32,19.0,140481.0,8.0,9,3250.0,3000.0
2014,5,3.0,21178.0,1.0,16,24800.0,24800.0
2003,4,2.0,220781.0,2.0,11,1200.0,950.0
2003,12,31.0,165345.0,3.0,1,4450.0,5300.0
2003,22,2.0,162958.0,1.0,18,1275.0,900.0
2003,36,32.0,147204.0,5.0,2,2225.0,1700.0
2002,30,34.0,86137.0,5.0,1,1175.0,2300.0
2002,7,37.0,150139.0,6.0,9,5200.0,5100.0
2002,13,28.0,161333.0,2.0,17,1850.0,2400.0
2002,4,29.0,105453.0,2.0,15,2575.0,2800.0
2002,37,19.0,159890.0,6.0,1,650.0,600.0
2001,5,23.0,176244.0,13.0,2,3400.0,2500.0
2001,13,19.0,131351.0,5.0,25,1725.0,600.0
2001,4,22.0,223631.0,4.0,18,1325.0,1100.0
2001,23,2.0,194528.0,3.0,18,1450.0,1800.0
2000,5,19.0,143965.0,11.0,25,1225.0,750.0
2000,4,2.0,145986.0,11.0,1,1125.0,500.0
2000,27,28.0,163084.0,12.0,15,5825.0,6900.0
1999,6,19.0,211192.0,13.0,3,700.0,500.0
1999,43,2.0,247366.0,6.0,13,325.0,225.0
1999,4,2.0,260532.0,3.0,15,300.0,375.0
1998,7,17.0,101579.0,13.0,2,1225.0,300.0
1998,23,2.0,115319.0,1.0,1,2200.0,2000.0
1996,32,1.0,286627.0,13.0,13,725.0,600.0
1995,23,1.0,271003.0,4.0,13,475.0,225.0
2014,5,48.0,6061.0,4.0,29,11300.0,10100.0
2014,30,37.0,13907.0,1.0,19,14800.0,14000.0
2014,28,34.0,25251.0,3.0,9,11300.0,10700.0
2014,28,42.0,32319.0,2.0,2,10900.0,11500.0
2014,28,44.0,35946.0,3.0,1,15850.0,15000.0
2014,7,32.0,9913.0,1.0,9,19850.0,19500.0
2014,7,33.0,38768.0,1.0,3,18800.0,20700.0
2015,5,5.0,7925.0,6.0,14,20100.0,19300.0
2014,7,37.0,39019.0,3.0,2,24600.0,25000.0
2014,7,42.0,12280.0,6.0,14,30100.0,29500.0
2014,7,48.0,16593.0,2.0,2,12400.0,10900.0
2014,7,36.0,34434.0,1.0,20,13100.0,13200.0
2015,5,35.0,15941.0,1.0,20,21500.0,21500.0
2014,7,49.0,22558.0,13.0,24,26500.0,30800.0
2014,0,44.0,15278.0,1.0,14,31800.0,30800.0
2014,32,4.0,3921.0,5.0,1,16100.0,15800.0
2014,8,39.0,30626.0,6.0,29,13000.0,12900.0
2014,14,5.0,44675.0,2.0,14,49300.0,46500.0
2014,1,43.0,18761.0,3.0,2,11450.0,10500.0
2014,20,46.0,2829.0,4.0,3,30600.0,29000.0
2014,4,29.0,32651.0,3.0,29,13150.0,13100.0
2014,4,36.0,51266.0,1.0,27,13000.0,14000.0
2015,30,48.0,7192.0,6.0,19,15450.0,16500.0
2014,33,47.0,12953.0,1.0,14,30100.0,26500.0
2014,24,44.0,13069.0,6.0,23,23400.0,23000.0
2014,23,44.0,36881.0,6.0,2,13900.0,14000.0
2014,23,39.0,24434.0,4.0,1,14450.0,14700.0
2014,23,36.0,24252.0,2.0,1,14450.0,14700.0
2014,23,27.0,17239.0,2.0,1,16150.0,16000.0
2014,23,39.0,45529.0,1.0,5,14300.0,12600.0
2014,23,47.0,6497.0,2.0,20,10350.0,10000.0
2014,23,42.0,18857.0,13.0,7,20300.0,20800.0
2014,22,5.0,27177.0,3.0,15,27000.0,38600.0
2015,28,35.0,12677.0,3.0,2,26100.0,26500.0
2013,5,29.0,45509.0,2.0,2,20500.0,19900.0
2013,5,37.0,59666.0,1.0,17,9275.0,10000.0
2013,5,35.0,73054.0,5.0,2,14250.0,13800.0
2013,5,1.0,51162.0,1.0,2,9425.0,7400.0
2013,5,37.0,52875.0,5.0,1,10750.0,10000.0
2013,5,32.0,52967.0,6.0,1,11600.0,10800.0
2013,5,37.0,58881.0,1.0,1,18350.0,18400.0
2013,30,33.0,71010.0,1.0,17,12200.0,12400.0
2013,30,42.0,30004.0,4.0,19,21100.0,20200.0
2013,28,31.0,52380.0,6.0,2,9550.0,9500.0
2013,28,36.0,22648.0,3.0,9,12100.0,12400.0
2013,7,27.0,81790.0,6.0,20,35100.0,35000.0
2013,7,44.0,40804.0,3.0,2,16500.0,15700.0
2013,7,39.0,25107.0,2.0,20,21800.0,21000.0
2013,7,45.0,36307.0,2.0,14,14950.0,15000.0
2013,7,35.0,52629.0,3.0,14,31400.0,30600.0
2013,7,4.0,40093.0,2.0,13,31600.0,26200.0
2013,7,43.0,31868.0,3.0,14,10300.0,9600.0
2013,13,37.0,16819.0,3.0,29,22100.0,22000.0
2013,13,45.0,8369.0,4.0,29,23000.0,22250.0
2013,13,38.0,23089.0,4.0,1,21200.0,21250.0
2013,17,37.0,29010.0,2.0,30,8700.0,9000.0
2013,4,39.0,37317.0,5.0,1,13400.0,15750.0
2013,4,29.0,18354.0,4.0,1,13600.0,12500.0
2013,4,44.0,19995.0,5.0,29,9150.0,8300.0
2013,4,29.0,21735.0,5.0,29,9250.0,8000.0
2013,4,43.0,21473.0,1.0,29,8075.0,7800.0
2013,4,28.0,24287.0,4.0,29,8175.0,7600.0
2013,4,48.0,19881.0,1.0,1,9225.0,8800.0
2013,4,45.0,25734.0,5.0,29,8075.0,8300.0
2013,4,47.0,24012.0,6.0,29,8175.0,8300.0
2013,4,28.0,13369.0,5.0,1,9800.0,10000.0
2013,4,4.0,15865.0,2.0,29,11550.0,12900.0
2013,4,36.0,38219.0,5.0,29,19550.0,20250.0
2013,4,44.0,18008.0,1.0,1,9700.0,11100.0
2013,22,35.0,11405.0,6.0,30,12100.0,9000.0
2012,5,29.0,44695.0,3.0,1,18250.0,14000.0
2015,1,49.0,3826.0,1.0,2,12700.0,12800.0
2012,0,37.0,117917.0,3.0,0,10600.0,10800.0
2012,13,38.0,29694.0,3.0,29,19350.0,21000.0
2012,13,44.0,14891.0,2.0,1,20400.0,24500.0
2012,13,37.0,27706.0,3.0,29,19500.0,18400.0
2012,12,26.0,28216.0,5.0,15,21800.0,19700.0
2012,4,24.0,43185.0,3.0,30,17200.0,15500.0
2012,4,46.0,28857.0,4.0,29,7500.0,7700.0
2012,4,21.0,21857.0,3.0,29,21800.0,18000.0
2012,4,33.0,52098.0,3.0,1,12100.0,12250.0
2015,4,45.0,1136.0,5.0,29,16250.0,16500.0
2012,4,19.0,53309.0,4.0,2,8550.0,5600.0
2011,5,38.0,23300.0,6.0,30,14550.0,11000.0
2011,7,43.0,117643.0,1.0,9,7775.0,7900.0
2011,8,28.0,65843.0,2.0,2,10950.0,10900.0
2011,39,24.0,104776.0,10.0,2,6100.0,5100.0
2011,4,42.0,54562.0,2.0,9,12850.0,14200.0
2010,5,31.0,126832.0,2.0,0,7900.0,7400.0
2010,7,3.0,81831.0,2.0,0,11900.0,10600.0
2010,1,34.0,95830.0,4.0,0,5750.0,6800.0
2009,11,5.0,34512.0,5.0,7,17450.0,17200.0
2009,28,35.0,77716.0,1.0,30,7925.0,6250.0
2009,1,43.0,65398.0,6.0,11,7800.0,7900.0
2009,37,28.0,107789.0,3.0,11,5400.0,4800.0
2008,5,19.0,139644.0,4.0,2,3725.0,2500.0
2008,7,31.0,101068.0,3.0,9,5400.0,4400.0
2008,39,25.0,85693.0,3.0,2,6650.0,6500.0
2007,11,35.0,107985.0,5.0,3,10100.0,9400.0
2007,5,19.0,117897.0,6.0,2,13800.0,10500.0
2007,30,2.0,114744.0,1.0,12,2925.0,1600.0
2007,7,43.0,76819.0,1.0,29,10100.0,10300.0
2007,14,2.0,122048.0,3.0,1,5450.0,5250.0
2007,36,28.0,112196.0,10.0,2,4675.0,4800.0
2006,2,19.0,102605.0,3.0,12,6975.0,6500.0
2006,28,33.0,62173.0,3.0,20,6850.0,7600.0
2006,7,24.0,136253.0,4.0,15,2800.0,2000.0
2014,5,37.0,38817.0,6.0,1,13750.0,11500.0
2006,4,21.0,149122.0,2.0,2,2550.0,2300.0
2005,10,19.0,88102.0,11.0,18,5550.0,5300.0
2005,7,2.0,106326.0,13.0,12,9525.0,5500.0
2005,12,29.0,146440.0,6.0,1,5225.0,6600.0
2005,3,28.0,99651.0,11.0,1,3625.0,3500.0
2004,32,19.0,197549.0,5.0,1,3000.0,2500.0
2004,4,21.0,149661.0,8.0,15,2075.0,3000.0
2003,28,2.0,131101.0,2.0,1,2175.0,2450.0
2003,4,19.0,129793.0,5.0,1,2250.0,1750.0
2002,4,19.0,189975.0,8.0,15,1050.0,600.0
2001,32,23.0,203146.0,13.0,27,1400.0,1000.0
2000,32,33.0,66127.0,13.0,8,2175.0,3300.0
1998,27,34.0,131886.0,4.0,1,5850.0,7500.0
2014,30,1.0,24531.0,5.0,5,19150.0,11100.0
2014,7,37.0,7812.0,1.0,2,19750.0,19500.0
2014,7,5.0,1291.0,4.0,9,56800.0,60500.0
2014,7,39.0,15320.0,4.0,9,18300.0,17800.0
2014,12,35.0,12846.0,9.0,1,39600.0,43500.0
2015,30,46.0,20728.0,4.0,0,21700.0,21600.0
2013,11,28.0,41797.0,3.0,30,22200.0,19750.0
2013,30,42.0,35554.0,4.0,2,10600.0,10800.0
2013,7,44.0,8267.0,6.0,20,10200.0,9700.0
2013,7,1.0,48575.0,2.0,5,15000.0,9400.0
2013,15,44.0,59344.0,2.0,1,24400.0,23000.0
2011,5,37.0,41259.0,5.0,18,8975.0,7800.0
2011,1,25.0,80365.0,10.0,18,6575.0,6700.0
2010,28,41.0,49172.0,3.0,25,15650.0,17600.0
2014,6,47.0,12462.0,1.0,1,54700.0,57500.0
2008,2,27.0,75260.0,2.0,1,12000.0,13000.0
2008,15,48.0,87145.0,8.0,9,17250.0,17400.0
2007,7,33.0,185692.0,1.0,11,1750.0,1500.0
2007,36,24.0,77835.0,4.0,18,7150.0,9100.0
2006,14,32.0,84754.0,5.0,9,6650.0,7800.0
2005,30,43.0,162165.0,6.0,8,1675.0,1700.0
2005,27,35.0,114648.0,5.0,3,4450.0,4500.0
2004,22,19.0,119227.0,2.0,18,2025.0,1500.0
2003,15,28.0,81553.0,5.0,1,4875.0,4500.0
2001,32,19.0,146007.0,11.0,8,1700.0,2050.0
2013,6,38.0,42773.0,5.0,1,21400.0,21000.0
2015,8,1.0,6710.0,2.0,1,15250.0,11100.0
2012,7,39.0,77018.0,4.0,1,7650.0,7400.0
2011,12,42.0,73096.0,3.0,1,30100.0,29000.0
2010,32,29.0,106414.0,2.0,18,7725.0,6800.0
2008,7,29.0,103644.0,3.0,9,10600.0,9900.0
2007,28,19.0,99559.0,15.0,1,3950.0,4500.0
2007,22,19.0,180752.0,5.0,15,2075.0,1700.0
2006,12,28.0,164293.0,1.0,1,7675.0,7900.0
2005,14,39.0,90528.0,2.0,18,4775.0,5100.0
2004,39,35.0,157351.0,1.0,1,2025.0,1800.0
2001,21,28.0,147848.0,5.0,18,1450.0,1900.0
2014,7,5.0,9199.0,1.0,2,33200.0,31400.0
2014,23,42.0,34124.0,1.0,2,21800.0,21500.0
2012,6,36.0,39160.0,1.0,1,23800.0,25000.0
2011,7,28.0,82248.0,5.0,13,20800.0,19900.0
2006,0,34.0,66328.0,1.0,13,15550.0,13900.0
2013,4,43.0,10503.0,2.0,9,29900.0,30700.0
2015,15,44.0,9181.0,1.0,15,91000.0,92500.0
2010,5,38.0,61660.0,3.0,13,22800.0,21750.0
2008,32,29.0,97173.0,3.0,13,9550.0,9100.0
2006,4,19.0,175214.0,3.0,9,5800.0,4500.0
2002,17,24.0,148091.0,7.0,25,925.0,700.0
2012,5,27.0,75535.0,1.0,15,11550.0,12900.0
2011,2,49.0,27395.0,1.0,15,39300.0,43000.0
2014,11,46.0,18235.0,1.0,13,40100.0,39700.0
2014,5,4.0,18343.0,5.0,13,27700.0,29300.0
2005,4,19.0,161768.0,6.0,1,1725.0,1500.0
2002,5,24.0,180852.0,1.0,1,4375.0,5500.0
2013,8,43.0,25791.0,7.0,23,11100.0,11400.0
2013,33,32.0,45373.0,6.0,15,24000.0,25800.0
2012,19,45.0,39606.0,5.0,9,41500.0,42000.0
2012,22,36.0,56185.0,3.0,9,14250.0,13500.0
2011,8,19.0,82810.0,2.0,9,13050.0,6000.0
2010,7,41.0,76054.0,6.0,13,19150.0,19700.0
2009,15,33.0,47422.0,8.0,15,31300.0,28800.0
2008,0,42.0,134889.0,3.0,23,8075.0,9000.0
2014,9,43.0,19640.0,1.0,9,16950.0,18000.0
2006,2,25.0,91424.0,6.0,9,7575.0,6100.0
2006,24,19.0,140090.0,6.0,15,5375.0,4500.0
2004,12,3.0,176394.0,13.0,9,6925.0,8200.0
2002,5,28.0,181177.0,3.0,15,2375.0,2900.0
2014,28,24.0,16530.0,4.0,9,17100.0,13200.0
2014,4,24.0,31588.0,5.0,9,14100.0,13000.0
2014,3,41.0,35942.0,4.0,9,24200.0,24800.0
2013,28,27.0,60460.0,4.0,23,9075.0,10300.0
2013,0,33.0,31720.0,6.0,15,25500.0,26000.0
2013,1,42.0,46396.0,2.0,15,17950.0,20000.0
2013,4,46.0,12982.0,5.0,9,11450.0,12200.0
2015,21,5.0,5849.0,1.0,9,65000.0,61200.0
2012,2,41.0,43155.0,3.0,15,32900.0,30200.0
2015,1,41.0,4189.0,1.0,9,21700.0,19500.0
2012,32,35.0,53783.0,6.0,2,10800.0,10800.0
2012,12,37.0,24448.0,5.0,2,29000.0,29400.0
2012,4,39.0,22751.0,1.0,1,18350.0,20250.0
2012,23,45.0,28748.0,1.0,15,14200.0,14400.0
2011,2,36.0,98404.0,5.0,33,17050.0,14700.0
2011,5,44.0,19136.0,4.0,2,24200.0,24900.0
2011,7,36.0,69925.0,1.0,9,15600.0,11750.0
2011,0,46.0,67580.0,4.0,18,22600.0,26100.0
2011,1,36.0,106518.0,6.0,15,8550.0,10000.0
2011,15,37.0,60324.0,3.0,15,37100.0,33400.0
2010,2,39.0,70951.0,3.0,15,16700.0,18100.0
2010,7,47.0,38056.0,2.0,21,24600.0,26400.0
2010,0,37.0,34935.0,1.0,13,17950.0,19800.0
2010,43,39.0,65203.0,2.0,1,7775.0,8200.0
2009,5,2.0,59942.0,6.0,2,20100.0,15000.0
2009,0,37.0,122602.0,3.0,15,14500.0,15900.0
2009,15,43.0,34534.0,4.0,15,38600.0,38600.0
2009,23,4.0,74490.0,6.0,29,7525.0,10000.0
2014,6,48.0,14296.0,2.0,9,27400.0,28400.0
2008,5,33.0,81781.0,2.0,8,6625.0,5500.0
2008,7,19.0,94688.0,6.0,15,14300.0,18500.0
2008,12,29.0,149422.0,3.0,33,9775.0,10600.0
2008,23,35.0,180227.0,11.0,15,12600.0,13800.0
2015,2,5.0,501.0,5.0,15,34600.0,32500.0
2007,5,27.0,103301.0,3.0,9,7650.0,9200.0
2007,0,25.0,188309.0,6.0,2,7475.0,7200.0
2007,27,19.0,118051.0,10.0,13,5200.0,4300.0
2007,23,19.0,141760.0,3.0,29,13400.0,12900.0
2006,2,42.0,98337.0,2.0,15,8350.0,10200.0
2006,32,35.0,113107.0,2.0,15,6200.0,6600.0
2006,15,27.0,91900.0,3.0,15,7500.0,8000.0
2005,10,26.0,119661.0,11.0,9,4550.0,3100.0
2005,18,37.0,103141.0,5.0,1,4025.0,5000.0
2005,15,35.0,87825.0,5.0,15,7725.0,9400.0
2004,2,24.0,188230.0,6.0,33,5225.0,3800.0
2004,27,27.0,168931.0,5.0,2,8750.0,7900.0
2003,7,19.0,208028.0,4.0,18,3250.0,4600.0
2003,23,3.0,273645.0,1.0,15,2675.0,2500.0
2001,2,38.0,70877.0,5.0,29,9825.0,15250.0
2000,27,44.0,130527.0,1.0,1,2575.0,4000.0
1999,16,34.0,167300.0,8.0,15,475.0,1400.0
2015,5,5.0,5377.0,1.0,8,16250.0,16400.0
2014,8,47.0,12921.0,2.0,9,43400.0,43800.0
2014,4,47.0,9774.0,2.0,9,22100.0,24400.0
2014,23,49.0,23508.0,3.0,1,15650.0,15800.0
2014,23,39.0,40332.0,3.0,15,14250.0,14900.0
2013,5,39.0,77887.0,1.0,33,10300.0,10900.0
2013,7,48.0,15647.0,4.0,21,25500.0,25700.0
2013,7,3.0,90179.0,6.0,15,11800.0,10600.0
2013,1,43.0,34938.0,5.0,2,12150.0,12200.0
2013,12,37.0,51085.0,6.0,15,28300.0,24800.0
2013,12,36.0,20510.0,5.0,15,31500.0,29400.0
2013,26,49.0,17697.0,2.0,15,75000.0,72500.0
2013,23,32.0,8580.0,5.0,1,27400.0,26000.0
2012,5,41.0,42898.0,6.0,15,26800.0,27800.0
2012,7,36.0,123820.0,1.0,2,15450.0,17200.0
2012,32,26.0,24388.0,2.0,1,19600.0,18800.0
2012,19,43.0,30701.0,6.0,15,40000.0,39200.0
2012,12,35.0,24312.0,5.0,15,22500.0,23200.0
2012,15,39.0,25675.0,5.0,15,22000.0,20800.0
2012,23,44.0,77234.0,3.0,15,11800.0,11900.0
2015,16,33.0,16496.0,3.0,2,9025.0,7000.0
2011,2,43.0,56941.0,3.0,1,24100.0,24250.0
2015,24,5.0,8778.0,3.0,21,29400.0,29000.0
2011,4,35.0,80700.0,5.0,2,10050.0,9200.0
2010,5,23.0,98867.0,5.0,18,10450.0,11500.0
2015,23,38.0,3.0,4.0,15,14850.0,31100.0
2010,15,19.0,77173.0,2.0,15,18000.0,15800.0
2009,28,35.0,64587.0,5.0,29,8625.0,8600.0
2009,23,44.0,95239.0,4.0,1,7650.0,8900.0
2008,28,33.0,115404.0,5.0,2,8600.0,8600.0
2008,32,26.0,125009.0,5.0,15,5525.0,5400.0
2007,5,37.0,118720.0,4.0,18,14700.0,15100.0
2007,7,22.0,84608.0,3.0,2,13350.0,14200.0
2007,15,48.0,70736.0,5.0,2,17400.0,19000.0
2007,23,32.0,40244.0,3.0,1,11300.0,11500.0
2006,4,32.0,128297.0,2.0,2,7975.0,7000.0
2005,2,2.0,181164.0,3.0,2,3450.0,1500.0
2005,13,24.0,136096.0,5.0,15,7825.0,7500.0
2005,26,33.0,53648.0,5.0,1,15250.0,15750.0
2004,28,26.0,164833.0,5.0,2,2450.0,3700.0
2004,43,29.0,110275.0,10.0,1,2200.0,2600.0
